"Station.Code","WY","Organism","sumCPUE","totalCPUE","percent","Org2"
"SHR","WY18","Diacyclops thomasi",262.443496761753,25750.2703358793,1.01918734575798,"Other"
"SHR","WY18","Diaphanosoma",51.4327489129774,25750.2703358793,0.199736733797755,"Other"
"SHR","WY18","Daphnia",536.674187716697,25750.2703358793,2.08414972237755,"Other"
"SHR","WY18","Camptocercus",13.7386415974527,25750.2703358793,0.0533533878217578,"Other"
"SHR","WY18","Rotifers",4186.62455313169,25750.2703358793,16.2585654384305,"Rotifers"
"SHR","WY18","Scaphloberis",67.0442689208338,25750.2703358793,0.260363359476725,"Other"
"SHR","WY18","Arctodiaptomus dorsalis",26.9404021307624,25750.2703358793,0.104621822525975,"Other"
"SHR","WY18","Pleuroxus",12.5813823390861,25750.2703358793,0.0488592242915436,"Other"
"SHR","WY18","Eucyclops pectinifer",4.71428927583117,25750.2703358793,0.0183077273144682,"Other"
"SHR","WY18","Bosmina",4667.48154819078,25750.2703358793,18.1259516397671,"Bosmina"
"SHR","WY18","Anchistropus",0.904826587672438,25750.2703358793,0.00351385277074817,"Other"
"SHR","WY18","Alona",1139.47001695576,25750.2703358793,4.42507982282449,"Alona"
"SHR","WY18","Calanoid copepodids",205.75037199557,25750.2703358793,0.799022182337584,"Other"
"SHR","WY18","Harpacticoids",121.682204045845,25750.2703358793,0.472547287693124,"Other"
"SHR","WY18","Tropocyclops prasinus",4.50887924462133,25750.2703358793,0.017510026830044,"Other"
"SHR","WY18","Picripleuroxus",46.755327143057,25750.2703358793,0.181572179760421,"Other"
"SHR","WY18","Eucyclops agilis",9.23623283171827,25750.2703358793,0.035868488801257,"Other"
"SHR","WY18","Diaptomus spp.",0.822841530946084,25750.2703358793,0.00319546754349827,"Other"
"SHR","WY18","Eucyclops prionophorus",92.4602281294275,25750.2703358793,0.35906507746677,"Other"
"SHR","WY18","Ceriodaphnia",1553.10383158595,25750.2703358793,6.03140787000563,"Ceriodaphnia"
"SHR","WY18","Copepod nauplii",596.392995945648,25750.2703358793,2.31606498947959,"Other"
"SHR","WY18","Cyclopoid copepodid",7120.09140135934,25750.2703358793,27.6505501048605,"Cyclopoid copepodid"
"SHR","WY18","Eucyclops spp.",16.7267583205682,25750.2703358793,0.0649576027839286,"Other"
"SHR","WY18","Sida",53.0400553242172,25750.2703358793,0.205978634912867,"Other"
"SHR","WY18","Kurzia",7.43405308551274,25750.2703358793,0.0288698059808501,"Other"
"SHR","WY18","Paracyclops chiltoni",3.93575944563279,25750.2703358793,0.0152843422391138,"Other"
"SHR","WY18","Paracyclops spp.",4.18686719085879,25750.2703358793,0.0162595077109734,"Other"
"SHR","WY18","Ostracods",184.019404570589,25750.2703358793,0.714630961812407,"Other"
"SHR","WY18","Simocephalus",120.461340251365,25750.2703358793,0.467806118848854,"Other"
"SHR","WY18","Chydorus",3148.39388003918,25750.2703358793,12.2266439884802,"Chydorus"
"SHR","WY18","Paracyclops fimbriatus",75.1390525574951,25750.2703358793,0.291799082407301,"Other"
"SHR","WY18","Alonella",101.407480698344,25750.2703358793,0.393811324602084,"Other"
"SHR","WY18","Eurycerus",25.1228495075001,25750.2703358793,0.0975634398389018,"Other"
"SHR","WY18","Eucyclops phaleratus",29.6082439051397,25750.2703358793,0.114982264337182,"Other"
"SHR","WY18","Macrothrix",111.751296654178,25750.2703358793,0.433981061932655,"Other"
"SHR","WY18","Microcyclops rubellus",111.411199873222,25750.2703358793,0.432660311600639,"Other"
"SHR","WY18","Moina",91.9048901539828,25750.2703358793,0.356908447776281,"Other"
"SHR","WY18","Mesocyclops edax",5.32502424981734,25750.2703358793,0.0206794887213191,"Other"
"SHR","WY18","Limnoithona tetraspina",1.43144049510338,25750.2703358793,0.00555893385363366,"Other"
"SHR","WY18","Cyclopoid adult",86.9869520974177,25750.2703358793,0.337809859713255,"Other"
"SHR","WY18","Pseudochydorus sp.",9.28949336278594,25750.2703358793,0.0360753236436604,"Other"
"SHR","WY18","Acanthocyclops vernalis adult",306.96765812414,25750.2703358793,1.19209489500553,"Other"
"SHR","WY18","Leydigia",94.9272397528097,25750.2703358793,0.36864560454941,"Other"
"SHR","WY18","Monospilus",241.917432440779,25750.2703358793,0.939475311463826,"Other"
"SHR","WY18","Eucyclops elegans",21.846179883651,25750.2703358793,0.084838642851883,"Other"
"SHR","WY18","Ilyocryptus",113.70388135988,25750.2703358793,0.441563835551076,"Other"
"SHR","WY18","Tropocyclops sp.",27.6149526218069,25750.2703358793,0.107241408581756,"Other"
"SHR","WY18","Skistodiaptomus pallidus adult",30.7526942271563,25750.2703358793,0.119426684947485,"Other"
"SHR","WY19","Pseudodiaptomus forbesi adult",0.621102232545501,39807.004778304,0.00156028376413797,"Other"
"SHR","WY19","Arctodiaptomus dorsalis",13.8620699084597,39807.004778304,0.0348231925151399,"Other"
"SHR","WY19","Disparalona",3.62844728256428,39807.004778304,0.00911509746280105,"Other"
"SHR","WY19","Harpacticoids",45.9023981282833,39807.004778304,0.115312363700626,"Other"
"SHR","WY19","Paracyclops spp.",17.458245346187,39807.004778304,0.0438572192090732,"Other"
"SHR","WY19","Picripleuroxus",5.59611804021724,39807.004778304,0.0140581238688606,"Other"
"SHR","WY19","Eucyclops pectinifer",23.8207416840453,39807.004778304,0.0598405778498268,"Other"
"SHR","WY19","Eucyclops spp.",40.5082136144305,39807.004778304,0.101761521219775,"Other"
"SHR","WY19","Mesocyclops edax",17.7333038863554,39807.004778304,0.0445481994566458,"Other"
"SHR","WY19","Ceriodaphnia",1980.50188237107,39807.004778304,4.97525973983981,"Ceriodaphnia"
"SHR","WY19","Macrocyclops albidus",4.30247245771163,39807.004778304,0.010808330045612,"Other"
"SHR","WY19","Camptocercus",27.9593953764394,39807.004778304,0.0702373753869524,"Other"
"SHR","WY19","Paracyclops chiltoni",11.730993808066,39807.004778304,0.0294696721679992,"Other"
"SHR","WY19","Eucyclops elegans",10.8984665715126,39807.004778304,0.027378263278559,"Other"
"SHR","WY19","Calanoid copepodids",417.55031707803,39807.004778304,1.04893678739076,"Other"
"SHR","WY19","Paracyclops fimbriatus",7.20700673554231,39807.004778304,0.0181048706771084,"Other"
"SHR","WY19","Bosmina",6519.41621566015,39807.004778304,16.377560311228,"Bosmina"
"SHR","WY19","Graptoleberis",18.3773779921129,39807.004778304,0.0461661913385886,"Other"
"SHR","WY19","Chydorus",4829.5794094574,39807.004778304,12.1324863208238,"Chydorus"
"SHR","WY19","Eurycerus",69.2395660115688,39807.004778304,0.173938145804194,"Other"
"SHR","WY19","Pleuroxus",7.97793370551879,39807.004778304,0.0200415322628519,"Other"
"SHR","WY19","Copepod nauplii",1306.46899851492,39807.004778304,3.28200779182207,"Copepod nauplii"
"SHR","WY19","Microcyclops rubellus",130.314570139823,39807.004778304,0.327365926840213,"Other"
"SHR","WY19","Sida",19.7112646121231,39807.004778304,0.0495170755044255,"Other"
"SHR","WY19","Rotifers",12063.167567346,39807.004778304,30.3041327387707,"Rotifers"
"SHR","WY19","Alona",542.742394816746,39807.004778304,1.36343439512575,"Other"
"SHR","WY19","Kurzia",37.6419225818574,39807.004778304,0.0945610522356443,"Other"
"SHR","WY19","Hesperodiaptomus spp. adult",0.57867036880977,39807.004778304,0.00145368980166316,"Other"
"SHR","WY19","Moina",266.317561107741,39807.004778304,0.669021853291741,"Other"
"SHR","WY19","Ostracods",138.098442625111,39807.004778304,0.34691995389811,"Other"
"SHR","WY19","Scaphloberis",45.2151195108501,39807.004778304,0.113585836871338,"Other"
"SHR","WY19","Diacyclops thomasi",369.469501744262,39807.004778304,0.928151976773782,"Other"
"SHR","WY19","Alonella",41.3295593891027,39807.004778304,0.103824840927566,"Other"
"SHR","WY19","Acanthocyclops vernalis adult",772.126994316175,39807.004778304,1.93967619170636,"Other"
"SHR","WY19","Leydigia",56.3329606695086,39807.004778304,0.141515195587415,"Other"
"SHR","WY19","Macrothrix",49.0173613538972,39807.004778304,0.123137527243982,"Other"
"SHR","WY19","Monospilus",144.416185994532,39807.004778304,0.362790887681265,"Other"
"SHR","WY19","Diaphanosoma",42.2689566949196,39807.004778304,0.106184720328311,"Other"
"SHR","WY19","Pseudochydorus sp.",12.4061163031011,39807.004778304,0.0311656613507953,"Other"
"SHR","WY19","Skistodiaptomus pallidus adult",30.0432321408314,39807.004778304,0.0754722248211095,"Other"
"SHR","WY19","Calanoid adult",2.77849411587611,39807.004778304,0.00697991253386257,"Other"
"SHR","WY19","Simocephalus",278.459631073702,39807.004778304,0.699524198377949,"Other"
"SHR","WY19","Tropocyclops prasinus",3.35685496090513,39807.004778304,0.00843282477443447,"Other"
"SHR","WY19","Ilyocryptus",82.4890741739429,39807.004778304,0.207222509287868,"Other"
"SHR","WY19","Daphnia",667.363741346714,39807.004778304,1.67649825718726,"Other"
"SHR","WY19","Sinocalanus doerrii adult",17.3113726898081,39807.004778304,0.0434882573713342,"Other"
"SHR","WY19","Cyclopoid copepodid",8613.70655236445,39807.004778304,21.6386703805939,"Cyclopoid copepodid"
"STTD","WY17","Alonella",3.45036036465283,998969.10721024,0.000345392098689462,"Other"
"STTD","WY17","Acanthocyclops sp.",10.6613117077016,998969.10721024,0.00106723137189645,"Other"
"STTD","WY17","Diacyclops thomasi",504.015202018071,998969.10721024,0.0504535323845603,"Other"
"STTD","WY17","Alona",1984.05095009404,998969.10721024,0.198609840461912,"Other"
"STTD","WY17","Kurzia",171.16276000984,998969.10721024,0.0171339392554226,"Other"
"STTD","WY17","Rotifers",242840.225033335,998969.10721024,24.3090825612716,"Rotifers"
"STTD","WY17","Calanoid copepodids",51944.5687493424,998969.10721024,5.19981732912691,"Calanoid copepodids"
"STTD","WY17","Bosmina",222096.846912919,998969.10721024,22.2326041225794,"Bosmina"
"STTD","WY17","Disparalona",4.71213839286491,998969.10721024,0.000471700111530397,"Other"
"STTD","WY17","Leptodiaptomus siciloides",5617.65310149182,998969.10721024,0.562345027583475,"Other"
"STTD","WY17","Cyclopoid copepodid",262654.287714639,998969.10721024,26.29253355473,"Cyclopoid copepodid"
"STTD","WY17","Harpacticoids",215.519938825373,998969.10721024,0.0215742346054367,"Other"
"STTD","WY17","Graptoleberis",13.1049695210825,998969.10721024,0.00131184932812186,"Other"
"STTD","WY17","Diaphanosoma",3087.7655315533,998969.10721024,0.309095197165438,"Other"
"STTD","WY17","Eucyclops agilis",0.588867893879086,998969.10721024,5.89475580004252e-05,"Other"
"STTD","WY17","Eurytemora affinis copepodid",222.924534754609,998969.10721024,0.0223154583205437,"Other"
"STTD","WY17","Daphnia",7695.39753983814,998969.10721024,0.77033388563222,"Other"
"STTD","WY17","Eurytemora affinis adult",229.149970762607,998969.10721024,0.0229386443593376,"Other"
"STTD","WY17","Pseudodiaptomus forbesi adult",1092.81496492053,998969.10721024,0.109394270256501,"Other"
"STTD","WY17","Paracyclops chiltoni",33.3164430622776,998969.10721024,0.0033350824186464,"Other"
"STTD","WY17","Eucyclops spp.",92.0379082893924,998969.10721024,0.00921328874187321,"Other"
"STTD","WY17","Scaphloberis",372.597445573201,998969.10721024,0.0372981949976142,"Other"
"STTD","WY17","Ceriodaphnia",50056.359207788,998969.10721024,5.01080151993662,"Ceriodaphnia"
"STTD","WY17","Chydorus",17351.1971842939,998969.10721024,1.73691028672043,"Other"
"STTD","WY17","Paracyclops spp.",36.2460505304393,998969.10721024,0.00362834548824652,"Other"
"STTD","WY17","Eucyclops prionophorus",41.973969818327,998969.10721024,0.00420172851346176,"Other"
"STTD","WY17","Skistodiaptomus pallidus adult",1716.50601066068,998969.10721024,0.171827737041265,"Other"
"STTD","WY17","Pleuroxus",336.186037781308,998969.10721024,0.0336532967190701,"Other"
"STTD","WY17","Ostracods",3679.70388986458,998969.10721024,0.368350118467693,"Other"
"STTD","WY17","Paracyclops fimbriatus",32.3816980525719,998969.10721024,0.00324151145604515,"Other"
"STTD","WY17","Camptocercus",472.896174863431,998969.10721024,0.0473384183204683,"Other"
"STTD","WY17","Picripleuroxus",107.275526776143,998969.10721024,0.0107386230466851,"Other"
"STTD","WY17","Microcyclops rubellus",72.4493936482438,998969.10721024,0.00725241582800982,"Other"
"STTD","WY17","Ilyocryptus",251.20966770645,998969.10721024,0.0251468905187657,"Other"
"STTD","WY17","Eurycerus",76.3286903018373,998969.10721024,0.00764074581995791,"Other"
"STTD","WY17","Acanthocyclops vernalis adult",73786.2152573438,998969.10721024,7.3862359431116,"Acanthocyclops vernalis adult"
"STTD","WY17","Limnoithona tetraspina",159.93460243576,998969.10721024,0.0160099648008535,"Other"
"STTD","WY17","Cyclopoid adult",4616.58765135806,998969.10721024,0.462135176957626,"Other"
"STTD","WY17","Sida",4.7935407271772,998969.10721024,0.000479848745329455,"Other"
"STTD","WY17","Mesocyclops edax",257.881123817617,998969.10721024,0.0258147245952166,"Other"
"STTD","WY17","Copepod nauplii",36922.4349726906,998969.10721024,3.69605373241237,"Copepod nauplii"
"STTD","WY17","Macrothrix",221.571722359915,998969.10721024,0.0221800374767028,"Other"
"STTD","WY17","Moina",5643.43313379604,998969.10721024,0.564925691201414,"Other"
"STTD","WY17","Simocephalus",954.276582567611,998969.10721024,0.0955261354610415,"Other"
"STTD","WY17","Paracyclops poppei",178.356067602572,998969.10721024,0.0178540123328394,"Other"
"STTD","WY17","Microcyclops",9.1813566374347,998969.10721024,0.000919083139925609,"Other"
"STTD","WY17","Sinocalanus doerrii adult",174.188423696035,998969.10721024,0.0174368178594111,"Other"
"STTD","WY17","Osphranticum labronectum",19.1037589433233,998969.10721024,0.00191234731939541,"Other"
"STTD","WY17","Pseudochydorus globosus",42.5589054593883,998969.10721024,0.00426028244038897,"Other"
"STTD","WY17","Monospilus",130.185487022939,998969.10721024,0.0130319832798934,"Other"
"STTD","WY17","Leydigia",730.838772386929,998969.10721024,0.0731592966300927,"Other"
"STTD","WY18","Bosmina",54580.9355535441,628764.573841399,8.68066329183993,"Bosmina"
"STTD","WY18","Calanoid copepodids",34292.3739954632,628764.573841399,5.4539290892227,"Calanoid copepodids"
"STTD","WY18","Eucyclops pectinifer",9.95687248782764,628764.573841399,0.00158356130451128,"Other"
"STTD","WY18","Pseudodiaptomus forbesi adult",758.560724091366,628764.573841399,0.12064304441597,"Other"
"STTD","WY18","Microcyclops",50.9197531766033,628764.573841399,0.00809838138073082,"Other"
"STTD","WY18","Eucyclops spp.",312.49273464641,628764.573841399,0.0496994817531234,"Other"
"STTD","WY18","Chydorus",26349.3569614081,628764.573841399,4.190655462732,"Chydorus"
"STTD","WY18","Picripleuroxus",828.115686108404,628764.573841399,0.131705207411588,"Other"
"STTD","WY18","Eucyclops agilis",12.9304067824565,628764.573841399,0.00205647826235804,"Other"
"STTD","WY18","Rotifers",207355.350294466,628764.573841399,32.9782177497122,"Rotifers"
"STTD","WY18","Eucyclops prionophorus",48.3068618021346,628764.573841399,0.00768282180832912,"Other"
"STTD","WY18","Alona",2134.57285975819,628764.573841399,0.339486820435373,"Other"
"STTD","WY18","Macrocyclops albidus",22.4073566134388,628764.573841399,0.0035637116888667,"Other"
"STTD","WY18","Diaphanosoma",2793.7473193488,628764.573841399,0.444323270676745,"Other"
"STTD","WY18","Graptoleberis",139.886612044298,628764.573841399,0.0222478520362033,"Other"
"STTD","WY18","Moina",34.7398412584221,628764.573841399,0.00552509519519861,"Other"
"STTD","WY18","Ceriodaphnia",12040.8538219433,628764.573841399,1.91500194554227,"Other"
"STTD","WY18","Diacyclops thomasi",1255.44045102936,628764.573841399,0.199667809424969,"Other"
"STTD","WY18","Harpacticoids",392.595824335604,628764.573841399,0.0624392404834553,"Other"
"STTD","WY18","Eurycerus",175.945181651101,628764.573841399,0.0279826804770782,"Other"
"STTD","WY18","Daphnia",5560.23784948044,628764.573841399,0.884311566014369,"Other"
"STTD","WY18","Sinocalanus doerrii copepodid",10.2243289454148,628764.573841399,0.00162609812492296,"Other"
"STTD","WY18","Cyclopoid adult",12.4460906097846,628764.573841399,0.00197945163063911,"Other"
"STTD","WY18","Limnoithona spp.",2.85292475424803,628764.573841399,0.000453734970597701,"Other"
"STTD","WY18","Alonella",1052.77228847427,628764.573841399,0.167435051571436,"Other"
"STTD","WY18","Simocephalus",278.261609742804,628764.573841399,0.0442552938443688,"Other"
"STTD","WY18","Scaphloberis",202.52282259207,628764.573841399,0.0322096426894361,"Other"
"STTD","WY18","Camptocercus",373.662534033295,628764.573841399,0.0594280513850242,"Other"
"STTD","WY18","Paracyclops spp.",7.2808945737555,628764.573841399,0.00115796832020502,"Other"
"STTD","WY18","Pleuroxus",1047.02286652543,628764.573841399,0.166520651780476,"Other"
"STTD","WY18","Copepod nauplii",80348.761427922,628764.573841399,12.7788308646329,"Copepod nauplii"
"STTD","WY18","Paracyclops chiltoni",36.1815261661308,628764.573841399,0.00575438370280342,"Other"
"STTD","WY18","Paracyclops fimbriatus",116.235831421674,628764.573841399,0.0184863836573264,"Other"
"STTD","WY18","Cyclopoid copepodid",181384.919587117,628764.573841399,28.8478274911318,"Cyclopoid copepodid"
"STTD","WY18","Diaptomus siciloides",69.7768987915743,628764.573841399,0.0110974602728135,"Other"
"STTD","WY18","Limnoithona tetraspina",88.2346670104687,628764.573841399,0.0140330213694141,"Other"
"STTD","WY18","Macrothrix",363.858759432264,628764.573841399,0.0578688390806262,"Other"
"STTD","WY18","Microcyclops rubellus",151.362547643427,628764.573841399,0.0240730082356083,"Other"
"STTD","WY18","Acanthocyclops vernalis adult",11427.1274142871,628764.573841399,1.81739364615817,"Other"
"STTD","WY18","Ostracods",781.829399114738,628764.573841399,0.124343741941153,"Other"
"STTD","WY18","Kurzia",130.552148398598,628764.573841399,0.0207632799031595,"Other"
"STTD","WY18","Mesocyclops edax",7.75048381994667,628764.573841399,0.00123265275150532,"Other"
"STTD","WY18","Sinocalanus doerrii adult",115.953289322679,628764.573841399,0.0184414475857426,"Other"
"STTD","WY18","Leydigia",150.363261198079,628764.573841399,0.0239140796815959,"Other"
"STTD","WY18","Tropocyclops sp.",164.534174260599,628764.573841399,0.0261678505923748,"Other"
"STTD","WY18","Monospilus",155.212899725888,628764.573841399,0.024685376082438,"Other"
"STTD","WY18","Skistodiaptomus pallidus adult",22.033050198519,628764.573841399,0.00350418123335248,"Other"
"STTD","WY18","Ilyocryptus",388.50035609804,628764.573841399,0.0617878888634773,"Other"
"STTD","WY18","Pseudodiaptomus forbesi copepodid",51.420608648351,628764.573841399,0.00817803845630169,"Other"
"STTD","WY18","Eurytemora affinis adult",673.192189130981,628764.573841399,0.107065858532416,"Other"
"STTD","WY19","Eucyclops agilis",1.3043634143145,175162.321397053,0.000744659812630483,"Other"
"STTD","WY19","Cyclopoid adult",3.10200729265272,175162.321397053,0.00177093296544134,"Other"
"STTD","WY19","Chydorus",16375.838287936,175162.321397053,9.3489502521582,"Chydorus"
"STTD","WY19","Eucyclops pectinifer",10.3855463493463,175162.321397053,0.00592909837373339,"Other"
"STTD","WY19","Microcyclops rubellus",313.472593794005,175162.321397053,0.178961200841495,"Other"
"STTD","WY19","Limnoithona tetraspina",17.1932603064174,175162.321397053,0.00981561569251198,"Other"
"STTD","WY19","Pseudochydorus sp.",48.2134553354402,175162.321397053,0.0275250150551221,"Other"
"STTD","WY19","Eucyclops prionophorus",16.2195649270796,175162.321397053,0.00925973394147565,"Other"
"STTD","WY19","Acanthocyclops vernalis adult",15278.0303879449,175162.321397053,8.72221278302946,"Acanthocyclops vernalis adult"
"STTD","WY19","Eucyclops spp.",339.261380667607,175162.321397053,0.193683994344068,"Other"
"STTD","WY19","Disparalona",6.99800190682445,175162.321397053,0.00399515252538905,"Other"
"STTD","WY19","Leptodiaptomus siciloides",901.74142565829,175162.321397053,0.514803308420563,"Other"
"STTD","WY19","Macrocyclops albidus",33.6608099642368,175162.321397053,0.0192169238771022,"Other"
"STTD","WY19","Alonella",43.8086225303916,175162.321397053,0.0250103002637693,"Other"
"STTD","WY19","Copepod nauplii",6931.73101347051,175162.321397053,3.95731853642077,"Copepod nauplii"
"STTD","WY19","Eurycerus",109.485194089511,175162.321397053,0.0625049914937657,"Other"
"STTD","WY19","Paracyclops chiltoni",62.1023350889829,175162.321397053,0.0354541630835156,"Other"
"STTD","WY19","Harpacticoids",108.183028307713,175162.321397053,0.0617615863074153,"Other"
"STTD","WY19","Rotifers",16149.8678052358,175162.321397053,9.21994392197377,"Rotifers"
"STTD","WY19","Hesperodiaptomus franciscanus",122.100969989302,175162.321397053,0.0697073257624436,"Other"
"STTD","WY19","Eucyclops elegans",49.2800660452643,175162.321397053,0.028133942078535,"Other"
"STTD","WY19","Moina",124.034680061117,175162.321397053,0.0708112789736091,"Other"
"STTD","WY19","Ostracods",1170.64534755385,175162.321397053,0.668320297548616,"Other"
"STTD","WY19","Bosmina",16448.9915463547,175162.321397053,9.39071337669051,"Bosmina"
"STTD","WY19","Scaphloberis",428.470098219305,175162.321397053,0.244613164978592,"Other"
"STTD","WY19","Pseudodiaptomus forbesi copepodid",12.8201937350933,175162.321397053,0.00731903621329203,"Other"
"STTD","WY19","Cyclopoid copepodid",60001.9537358374,175162.321397053,34.2550573989178,"Cyclopoid copepodid"
"STTD","WY19","Leydigia",149.948472114096,175162.321397053,0.0856054378122777,"Other"
"STTD","WY19","Macrothrix",251.529461565695,175162.321397053,0.143597926517276,"Other"
"STTD","WY19","Sida",1.8630041040856,175162.321397053,0.00106358724252266,"Other"
"STTD","WY19","Paracyclops spp.",38.416356479677,175162.321397053,0.0219318607867704,"Other"
"STTD","WY19","Calanoid copepodids",18866.2983109274,175162.321397053,10.7707514723796,"Calanoid copepodids"
"STTD","WY19","Daphnia",2292.88304095704,175162.321397053,1.30900471212618,"Other"
"STTD","WY19","Kurzia",302.183413369901,175162.321397053,0.172516218647799,"Other"
"STTD","WY19","Mesocyclops edax",11.9011295302963,175162.321397053,0.00679434334700278,"Other"
"STTD","WY19","Paracyclops fimbriatus",16.7985973476994,175162.321397053,0.00959030299080179,"Other"
"STTD","WY19","Picripleuroxus",337.159044925551,175162.321397053,0.19248377290073,"Other"
"STTD","WY19","Camptocercus",319.764080393711,175162.321397053,0.182553004460862,"Other"
"STTD","WY19","Diacyclops thomasi",270.634397218422,175162.321397053,0.154504915817458,"Other"
"STTD","WY19","Sinocalanus doerrii adult",5.87467445097208,175162.321397053,0.00335384596648244,"Other"
"STTD","WY19","Ilyocryptus",258.559459333964,175162.321397053,0.147611345449041,"Other"
"STTD","WY19","Monospilus",19.0030739264426,175162.321397053,0.0108488365390905,"Other"
"STTD","WY19","Pleuroxus",6.41009686754665,175162.321397053,0.00365951810664602,"Other"
"STTD","WY19","Ceriodaphnia",12758.7603885999,175162.321397053,7.28396397515119,"Ceriodaphnia"
"STTD","WY19","Diaphanosoma",574.550381271391,175162.321397053,0.328010257393778,"Other"
"STTD","WY19","Eurytemora affinis adult",192.596463464918,175162.321397053,0.109953134857322,"Other"
